ID,forename(s) of deceased,surname of deceased,occupation,marital status,sex,name of spouse,spouse's occ,day,month,year,address,age at death,father's forename,father's surname,father's occupation,if father deceased,mother's forename,mother's maiden surname,mother's occupation,if mother deceased,death code A,death code B,death code C,notes1,Birth,mar,DECEASED_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,SPOUSE_IDENTITY,BIRTH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,SPOUSE_MARRIAGE_RECORD_IDENTITY,SPOUSE_BIRTH_RECORD_IDENTITY,IMMIGRANT_GENERATION
1140,Katherine,Mcbain,,S,F,,,2,MAY,1967,"1 Leith Walk, Pulteneytown, Wick",76,Thomas,Mcbain,,D,Leoni,Anderson,,D,R54.05,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,1140,,1140,898,791,,1140,282,791,898,,,NA
1142,Hayleigh,Jones,STOCKING KNITTER,D,F,Daniel Cruickshanks,LINEN WARPER,26,MARCH,1967,"583 Rathad an Duin, Na h-Eileanan Siar",76,Danyaal,Jones,,D,Kayleigh,Mullen,,D,A09.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1142,348,1142,942,887,1223,1142,284,887,942,348,1223,NA
1136,Kerri,Grant,HOUSEKEEPER,W,F,Benjamin Cruickshanks,CROFTER & SALMON FISHER,25,OCTOBER,1968,"1 Dal nan Each, Highland",77,Samuel,Grant,,D,Gemma,Mcbain,,D,R54.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1136,323,1136,846,865,1027,1136,274,865,846,323,1027,NA
1146,Holly,Mcbain,WIFE,M,F,Jake Black,IRONSTONE MINER,14,DECEMBER,1949,"2 Creag Ruadh Place, Na h-Eileanan Siar",58,Kyle,Mcbain,,D,Rachel,Anderson,,D,M79.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1146,336,1146,880,839,1141,1146,279,839,880,336,1141,NA
1144,Laura,Powell,,M,F,Thomas Anderson,LABOURER,28,JANUARY,1949,"578 Rathad an Duin, Na h-Eileanan Siar",58,Jacob,Powell,,D,Sarah,Perrie,,D,C50.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1144,326,1144,780,765,1143,1144,241,765,780,326,1143,NA
1148,Charlotte,Black,SEWER,W,F,Stuart Anderson,STOCKING MAKER,14,AUGUST,1952,"1 Pàirc Bhatasgeir, Na h-Eileanan Siar",61,Daniel,Black,,D,Billie,Mcbain,,D,K74.60,R18.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,1148,331,1148,886,885,1081,1148,286,885,886,331,1081,NA
1150,Charlotte,Mullen,MANAGER'S DAUR,S,F,,,2,JULY,1894,"581 Rathad an Duin, Na h-Eileanan Siar",2,Joshua,Mullen,,D,Lauren,Mcbain,,,A18.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1150,,1150,806,665,,1150,240,665,806,,,NA
1152,Sara,Cruickshanks,,S,F,,,8,MARCH,1895,"11 Gearra Mor, Na h-Eileanan Siar",2,Qasim,Cruickshanks,,D,Natasha,Mcbain,,,A37.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1152,,1152,802,789,,1152,242,789,802,,,NA
1154,Marya,Mcbain,,M,F,Nicholas Perrie,FARMER ABOUT 6 ACRES,17,APRIL,1962,"577 Rathad an Duin, Na h-Eileanan Siar",70,Oliver,Mcbain,,D,Chloe,Grant,,D,K63.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1154,325,1154,876,843,1135,1154,264,843,876,325,1135,NA
1156,Alexandra,Mcbain,FOW FEEDER'S WIFE,W,F,Jack Mullen,FARMER OF 3 ACRES,11,FEBRUARY,1962,"1 Piedmont Road, Girvan, South Ayrshire",69,David,Mcbain,,D,Hannah,Grant,,D,I38.01,I64.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,1156,324,1156,924,947,1179,1156,288,947,924,324,1179,NA
1158,Hollie,Perrie,LODGING HO KEEPER,M,F,Paul Mcbain,AG LAB,9,MARCH,1963,"6 Gearra Mor, Na h-Eileanan Siar",71,George,Perrie,,D,Jessica,Cruickshanks,,D,J11.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1158,330,1158,934,903,1109,1158,290,903,934,330,1109,NA
1160,Hannah,Jones,MUSLIN SEWER,W,F,Ben Mcbain,AG LAB,7,JANUARY,1963,"1 Oldwick Road, Pulteneytown, Wick",70,Danyaal,Jones,,D,Kayleigh,Mullen,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1160,329,1160,942,887,1153,1160,284,887,942,329,1153,NA
1162,Paige,Jones,,S,F,,,13,OCTOBER,1894,"2 Leith Walk, Pulteneytown, Wick",1,James,Jones,,,Christina,Anderson,,,G93.81,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1162,,1162,862,823,,1162,271,823,862,,,NA
1164,Louise,Cruickshanks,,S,F,,,27,MAY,1894,"1 Hamilton Place, The Holmes, Scottish Borders",0,Jamie,Cruickshanks,,,Sara,Black,,,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1164,,1164,930,867,,1164,293,867,930,,,NA
1166,Leonora,Mullen,,W,F,Kiran Grant,DRAPER & GROCER,28,SEPTEMBER,1961,"2617 Main Street, Caithness",66,Jack,Mullen,,D,Sarah,Mcbain,,D,K56.60,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1166,339,1166,764,1003,1195,1166,294,1003,764,339,1195,NA
1168,Antonia,Cruickshanks,ANNUITANT,M,F,Liam Mcbain,INSPECTOR OF & REGISTRAR,19,JULY,1962,"1 The Croft, The Holmes, Scottish Borders",68,Muhammad,Cruickshanks,,D,Chloe,Drake,,D,R68.85,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1168,340,1168,878,925,1157,1168,295,925,878,340,1157,NA
1170,Racheal,Perrie,,W,F,Aaron Mullen,CARRIER,19,JANUARY,1963,"2615 Main Street, Caithness",68,George,Perrie,,D,Jessica,Cruickshanks,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1170,332,1170,934,903,1079,1170,290,903,934,332,1079,NA
1174,Shannon,Mcbain,KNITTER,M,F,,,18,MARCH,1960,"4 Pilot Row, Broadhaven, Caithness",65,Oliver,Mcbain,,D,Chloe,Grant,,D,A00.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1174,,1174,876,843,,1174,264,843,876,,,NA
1172,Natasha,Cruickshanks,SERVANT,W,F,Matthew Mcbain,TENANT,25,APRIL,1961,"582 Rathad an Duin, Na h-Eileanan Siar",66,Paul,Cruickshanks,,D,Rhianna,Black,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1172,345,1172,834,933,1117,1172,272,933,834,345,1117,NA
1176,Natalie,Powell,,S,F,,,5,NOVEMBER,1896,"8 Swanson Drive, Harden, Wick",0,Daniel,Powell,,,Chloe,Grant,,,A16.95,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1176,,1176,876,805,,1176,297,805,876,,,NA
1178,Sophie,Mcbain,,S,F,,,4,NOVEMBER,1960,"1 Leith Walk, Pulteneytown, Wick",64,Thomas,Mcbain,,D,Leoni,Anderson,,D,J45.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1178,,1178,898,791,,1178,282,791,898,,,NA
1180,Tansy,Drake,,S,F,,,23,FEBRUARY,1968,"3 Pilot Row, Broadhaven, Caithness",71,Ellis,Drake,,D,Brooke,Mullen,,D,I50.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1180,,1180,1014,991,,1180,300,991,1014,,,NA
1182,Emily,Cruickshanks,FORMERLY LAUNDRESS,W,F,Connor Mcbain,FARMER OF 21 ACRES EMPLOYING 1 WOMAN,29,JULY,1953,"2 Pàirc Bhatasgeir, Na h-Eileanan Siar",55,Muhammad,Cruickshanks,,D,Chloe,Drake,,D,C16.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1182,335,1182,878,925,1149,1182,295,925,878,335,1149,NA
1184,Sophie,Jones,,W,F,Cameron Mullen,ENGRAVER HERALDIR ARTIST,14,SEPTEMBER,1970,"2616 Main Street, Caithness",73,Maximilian,Jones,,D,Tiffany,Anderson,,D,C76.24,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1184,334,1184,900,889,1181,1184,303,889,900,334,1181,NA
1192,Amy,Mcbain,,S,F,,,24,DECEMBER,1899,"1 Waverley Road, Pulteneytown, Wick",0,Thomas,Mcbain,,,Leoni,Anderson,,,R09.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1192,,1192,898,791,,1192,282,791,898,,,NA
1200,Daisy,Mullen,SICK NURSE,M,F,Felix Grant,FORMERLY CARRIER,3,OCTOBER,1961,"1 Meadowpark, Belmont, Ayr",60,Kieran,Mullen,,,Erin,Drake,,D,R60.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1200,344,1200,986,989,1187,1200,299,989,986,344,1187,NA
1198,Annabel,Black,PAUEPR,W,F,Jay Cruickshanks,POWER LOOM TENTER,22,SEPTEMBER,1962,"1 Arra's Cottages, Na h-Eileanan Siar",61,Oliver,Black,,D,Masuma,Anderson,,D,C22.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1198,343,1198,932,927,1201,1198,296,927,932,343,1201,NA
1204,Alice,Mcbain,HOUSE PROPRIETOR,S,F,,,21,DECEMBER,1961,"1 Leith Walk, Pulteneytown, Wick",59,Matthew,Mcbain,,D,Leoni,Anderson,,D,C16.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1204,,1204,898,949,,1204,310,949,898,,,NA
1210,Kelly,Drake,GENERAL SERVANT,S,F,,,22,APRIL,1961,"3 Pilot Row, Broadhaven, Caithness",57,Ellis,Drake,,,Brooke,Mullen,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1210,,1210,1014,991,,1210,300,991,1014,,,NA
1212,Shannon,Cruickshanks,AG LABOURER'S WIFE,W,F,Lewis Powell,FERRYMAN,2,JULY,1965,"584 Rathad an Duin, Na h-Eileanan Siar",61,Christopher,Cruickshanks,,D,Chloe,Anderson,,D,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1212,356,1212,1072,975,1203,1212,,975,1072,356,1203,NA
1214,Amber,Cruickshanks,MILL WORKER FLAX,R,F,Mohammed Drake,LAND STEWARD,30,JUNE,1957,"8 Gearra Mor, Na h-Eileanan Siar",53,Matthew,Cruickshanks,,D,Laura,Cruickshanks,,,I51.50,N03.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,1214,360,1214,1056,1057,1219,1214,311,1057,1056,360,1219,NA
1216,Darcie,Cruickshanks,,M,F,Satnam Drake,FARMER OF 45 ACRES,10,MARCH,1962,"7 Gearra Mor, Na h-Eileanan Siar",56,Matthew,Cruickshanks,,D,Frances,Perrie,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1216,351,1216,1070,1091,1189,1216,314,1091,1070,351,1189,NA
1218,Amy,Anderson,,S,F,,,18,OCTOBER,1906,"1 Druim An Aoil, Na h-Eileanan Siar",0,Jake,Anderson,,,Jessica,Cruickshanks,,,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1218,,1218,934,931,,1218,316,931,934,,,NA
1224,Ann-marie,Mcbain,WASHER WOMAN,M,F,Jack Mcbain,PROPRIETOR O HOUSES,16,SEPTEMBER,1962,"586 Rathad an Duin, Na h-Eileanan Siar",54,Maxwell,Mcbain,,D,Chloe,Anderson,,D,J45.90,R53.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,1224,371,1224,1072,1085,1285,1224,317,1085,1072,371,1285,NA
1220,Jade,Mcbain,,W,F,Stephen Mullen,FARMER OF 4 ACRES OF ARABLE LAND WITH PASTURE,7,MARCH,1963,"252 Golf Course Road, Girvan, South Ayrshire",55,Matthew,Mcbain,,D,Leoni,Anderson,,D,I61.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1220,352,1220,898,949,1221,1220,310,949,898,352,1221,NA
1222,Jessica,Mullen,,W,F,Daniel Cruickshanks,FISHERMAN,13,SEPTEMBER,1970,"4 Roxburgh Road, Pulteneytown, Wick",63,Niall,Mullen,,D,Isabel,Perrie,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1222,353,1222,1012,907,1215,1222,301,907,1012,353,1215,NA
1226,Georgia,Black,,M,F,Maximilian Jones,HAWKER,28,SEPTEMBER,1961,"4 Pilot Place, Broadhaven, Caithness",53,Matthew,Black,,D,Iqrah,Cruickshanks,,,J18.90,R09.10,,SYNTHETIC DATA PRODUCED USING VALIPOP,1226,361,1226,1032,929,1217,1226,318,929,1032,361,1217,NA
1232,Tyanna,Cruickshanks,,S,F,,,31,JANUARY,1961,"575 Rathad an Duin, Na h-Eileanan Siar",52,Mohammed,Cruickshanks,,,Sian,Jones,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1232,,1232,1044,1031,,1232,313,1031,1044,,,NA
1230,Alexandra,Mullen,GENERAL LAB,M,F,Adeel Cruickshanks,AG LAB,30,APRIL,1963,"1 Mowat Road, Caithness",54,Ross,Mullen,,D,Jessica,Powell,,,I50.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1230,365,1230,1030,961,1209,1230,307,961,1030,365,1209,NA
1234,Jessica,Cruickshanks,COALMINER WIFE,S,F,,,1,OCTOBER,1961,"84 Firs Crescent, Hillpark, Bannockburn",51,Matthew,Cruickshanks,,D,Laura,Cruickshanks,,,C16.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1234,,1234,1056,1057,,1234,311,1057,1056,,,NA
1238,Sophie,Mullen,PLOUGHMAN'S WIFE,S,F,,,31,MARCH,1961,"568 Rathad an Duin, Na h-Eileanan Siar",49,Niall,Mullen,,D,Isabel,Perrie,,D,C55.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1238,,1238,1012,907,,1238,301,907,1012,,,NA
1246,Sophia,Mullen,,S,F,,,22,JULY,1912,"568 Rathad an Duin, Na h-Eileanan Siar",0,Niall,Mullen,,,Isabel,Perrie,,,A37.90,J18.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,1246,,1246,1012,907,,1246,301,907,1012,,,NA
1250,Ruby,Mullen,,M,F,Joseph Perrie,LABR,15,DECEMBER,1961,"571 Moss Road, Scottish Borders",49,Jack,Mullen,,D,Alexandra,Mcbain,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1250,354,1250,1156,1179,1251,1250,324,1179,1156,354,1251,NA
1254,Angel,Mcbain,,M,F,Edgar Mcbain,AG LABOURER,20,JANUARY,1961,"1 Banks Road, Caithness",47,Luke,Mcbain,,D,Stacey,Jones,,D,A75.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1254,367,1254,1120,1029,1249,1254,319,1029,1120,367,1249,NA
1260,Olivia,Mullen,FARMESS OF 1 ACRES,S,F,,,6,JULY,1961,"4 Gearra Mor, Na h-Eileanan Siar",47,Jacob,Mullen,,D,Ellouise,Cruickshanks,,D,R60.91,I51.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,1260,,1260,1046,1119,,1260,328,1119,1046,,,NA
1266,Natalie,Cruickshanks,MASON WIFE,W,F,Luke Mcbain,TENANTS & GENERAL LABOURER,13,JANUARY,1961,"1 Argyle Square, Pulteneytown, Wick",45,Mohammed,Cruickshanks,,,Sian,Jones,,D,A18.31,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1266,358,1266,1044,1031,1227,1266,313,1031,1044,358,1227,NA
1270,Alexandra,Drake,,M,F,Callum Mcbain,AG LAB,13,MAY,1961,"9 Gearra Mor, Na h-Eileanan Siar",44,Ellis,Drake,,,Brooke,Mullen,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1270,377,1270,1014,991,1293,1270,300,991,1014,377,1293,NA
1272,Laura,Cruickshanks,SHAWL KNITTER,M,F,Billy Mcbain,FIREMAN IN GAS WORK,28,MAY,1961,"1 Seaforth Avenue, Pulteneytown, Wick",45,Matthew,Cruickshanks,,D,Laura,Cruickshanks,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1272,368,1272,1056,1057,1279,1272,311,1057,1056,368,1279,NA
1278,Octavia,Mcbain,JOINER DAUR,S,F,,,22,DECEMBER,1917,"1 Swanson Drive, Harden, Wick",0,Maxwell,Mcbain,,,Chloe,Anderson,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1278,,1278,1072,1085,,1278,317,1085,1072,,,NA
1280,Maria,Cruickshanks,,S,F,,,4,NOVEMBER,1917,"1 Dal nan Each, Highland",0,Benjamin,Cruickshanks,,,Kerri,Grant,,,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1280,,1280,1136,1027,,1280,323,1027,1136,,,NA
1282,Olivia,Mullen,DAIRYMAID,R,F,Samual Mcbain,COACH PAINTER,10,JANUARY,1961,"1 Strath View, Highland",43,Aaron,Mullen,,D,Racheal,Perrie,,,M13.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1282,405,1282,1170,1079,1327,1282,332,1079,1170,405,1327,NA
1286,Amina,Anderson,MASON'S LABOURER WIFE,S,F,,,31,MAY,1961,"1 Pàirc Bhatasgeir, Na h-Eileanan Siar",42,Stuart,Anderson,,D,Charlotte,Black,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1286,,1286,1148,1081,,1286,331,1081,1148,,,NA
1292,Danielle,Jones,,M,F,Liam Perrie,POWER LOOM TENTER,27,JULY,1961,"1 Ceann An Ora, Na h-Eileanan Siar",41,Troy,Jones,,,Abigail,Mcbain,,D,C55.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1292,380,1292,1068,1033,1313,1292,315,1033,1068,380,1313,NA
1296,Gabrielle,Mcbain,,M,F,Jordan Mcbain,AGL LABR,25,JANUARY,1961,"587 Rathad an Duin, Na h-Eileanan Siar",41,Ben,Mcbain,,,Hannah,Jones,,,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1296,381,1296,1160,1153,1267,1296,329,1153,1160,381,1267,NA
1298,Misbah,Jones,,S,F,,,24,SEPTEMBER,1961,"3 Pilot Place, Broadhaven, Caithness",41,Rory,Jones,,D,Iqrah,Cruickshanks,,,K31.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1298,,1298,1032,799,,1298,327,799,1032,,,NA
1304,Ridha,Cruickshanks,,S,F,,,6,NOVEMBER,1961,"1 Huddart Street, Pulteneytown, Wick",40,Matthew,Cruickshanks,,D,Frances,Perrie,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1304,,1304,1070,1091,,1304,314,1091,1070,,,NA
1308,Yasmin,Mcbain,LINEN YARN WINDER,M,F,Jake Cruickshanks,COAL MINER,23,AUGUST,1961,"1 Arranton Place, Croc, North Ayrshire",40,Liam,Mcbain,,,Antonia,Cruickshanks,,,J11.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1308,400,1308,1168,1157,1283,1308,340,1157,1168,400,1283,NA
1310,Sidra,Mullen,COAL PIT LABOURER,S,F,,,15,MAY,1961,"4 Gearra Mor, Na h-Eileanan Siar",38,Jacob,Mullen,,D,Ellouise,Cruickshanks,,D,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1310,,1310,1046,1119,,1310,328,1119,1046,,,NA
1312,Stephanie,Mcbain,,M,F,Macauley Mcbain,JOURNEYMAN TAILOR,28,JUNE,1961,"1 Jeffrey Street, Caithness",38,Maxwell,Mcbain,,D,Chloe,Anderson,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1312,406,1312,1072,1085,1351,1312,317,1085,1072,406,1351,NA
1326,Lilian,Mcbain,COTTON POWER LOOM WEAVER,M,F,Connor Mullen,COAL CARRIER,29,SEPTEMBER,1961,"10 Gearra Mor, Na h-Eileanan Siar",38,Ben,Mcbain,,,Hannah,Jones,,,I51.80,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1326,384,1326,1160,1153,1319,1326,329,1153,1160,384,1319,NA
1322,Porcia,Cruickshanks,,M,F,Daniel Anderson,AG LAB,7,NOVEMBER,1961,"2 Pilot Place, Broadhaven, Caithness",38,Mohammed,Cruickshanks,,,Sian,Jones,,D,A01.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1322,376,1322,1044,1031,1287,1322,313,1031,1044,376,1287,NA
1330,Lucy,Mcbain,,S,F,,,31,DECEMBER,1924,"1 Swanson Drive, Harden, Wick",0,Maxwell,Mcbain,,,Chloe,Anderson,,,R09.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1330,,1330,1072,1085,,1330,317,1085,1072,,,NA
1332,Hollie,Anderson,,S,F,,,23,SEPTEMBER,1924,"1 Pàirc Bhatasgeir, Na h-Eileanan Siar",0,Stuart,Anderson,,,Charlotte,Black,,,J05.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1332,,1332,1148,1081,,1332,331,1081,1148,,,NA
1334,Jasmine,Cruickshanks,,M,F,Connor Cruickshanks,MASON,17,JUNE,1962,"10 Pilot Place, Broadhaven, Caithness",37,Mohammed,Cruickshanks,,,Sian,Jones,,D,O98.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1334,402,1334,1044,1031,1275,1334,313,1031,1044,402,1275,NA
1344,Henrietta,Mcbain,WASHERWOMAN,M,F,Kurtis Mcbain,STONE MASON,17,OCTOBER,1961,"6 Pilot Row, Broadhaven, Caithness",35,Matthew,Mcbain,,D,Natasha,Cruickshanks,,D,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1344,397,1344,1172,1117,1321,1344,345,1117,1172,397,1321,NA
1348,Zoe,Cruickshanks,FLOWERER,M,F,Connor Jones,COLLIER,2,NOVEMBER,1961,"170 Battery Road, Pulteneytown, Wick",35,Jay,Cruickshanks,,D,Annabel,Black,,,J18.90,A46.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,1348,385,1348,1198,1201,1311,1348,343,1201,1198,385,1311,NA
1342,Lorna,Anderson,WIFE,M,F,Thomas Anderson,TINSMITH,9,MAY,1962,"5 Pilot Row, Broadhaven, Caithness",35,Stuart,Anderson,,D,Charlotte,Black,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1342,387,1342,1148,1081,1315,1342,331,1081,1148,387,1315,NA
1350,Georgina,Mullen,,M,F,Jiten Black,LABOURER,4,DECEMBER,1961,"13 Pilot Place, Broadhaven, Caithness",34,Cameron,Mullen,,,Sophie,Jones,,,R80.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1350,425,1350,1184,1181,1295,1350,334,1181,1184,425,1295,NA
1352,Poppy,Black,,M,F,Gareth Grant,COAL MINER,26,AUGUST,1961,"572 Rathad an Duin, Na h-Eileanan Siar",33,Jake,Black,,,Holly,Mcbain,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1352,399,1352,1146,1141,1317,1352,336,1141,1146,399,1317,NA
1354,Ottilie,Mullen,,M,F,Ryan Cruickshanks,PLASTERER (JOUR),28,OCTOBER,1961,"11 Gearra Mor, Na h-Eileanan Siar",33,Aaron,Mullen,,D,Racheal,Perrie,,,I00.00,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,1354,398,1354,1170,1079,1355,1354,332,1079,1170,398,1355,NA
1364,Catherine,Mcbain,,S,F,,,24,DECEMBER,1931,"1 Oldwick Road, Pulteneytown, Wick",1,Ben,Mcbain,,,Hannah,Jones,,,A09.09,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1364,,1364,1160,1153,,1364,329,1153,1160,,,NA
1368,Annie,Cruickshanks,,S,F,,,21,NOVEMBER,1962,"5 Pilot Place, Broadhaven, Caithness",32,Daniel,Cruickshanks,,,Chloe,Cruickshanks,,,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1368,,1368,1228,1223,,1368,350,1223,1228,,,NA
1370,Kirsty,Mcbain,STEAM LOOM WEAVER,W,F,Michael Cruickshanks,PRIVATE 13TH LIGHT DRAGOONS,11,AUGUST,1961,"3 Russel Street, Caithness",30,Paul,Mcbain,,,Hollie,Perrie,,,O95.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1370,414,1370,1158,1109,1367,1370,330,1109,1158,414,1367,NA
1372,Chloe,Mcbain,PRINTFIELD WORKER,M,F,Daniel Mullen,PLOUGHMAN,15,DECEMBER,1961,"1 Castle Road, Genoch Farm, South Ayrshire",30,Liam,Mcbain,,,Antonia,Cruickshanks,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1372,404,1372,1168,1157,1389,1372,340,1157,1168,404,1389,NA
1374,Jade,Cruickshanks,WORSTED SPINNER,M,F,Tom Perrie,PATTERN WEAVER,20,JULY,1962,"735 Golf Course Road, Girvan, South Ayrshire",30,Guy,Cruickshanks,,D,Alice,Mullen,,,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1374,433,1374,1196,1151,1387,1374,347,1151,1196,433,1387,NA
1380,Freya,Cruickshanks,COTTON WEAVER,M,F,,,24,SEPTEMBER,1961,"1 Slessor Drive, Kincorth, Aberdeen City",29,Daniel,Cruickshanks,,D,Jessica,Mullen,,,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1380,,1380,1222,1215,,1380,353,1215,1222,,,NA
1382,Georgia,Cruickshanks,,M,F,Kurt Mullen,BOOT & SHOE MAKER,15,FEBRUARY,1961,"571 Rathad an Duin, Na h-Eileanan Siar",28,Daniel,Cruickshanks,,,Chloe,Cruickshanks,,,I51.50,I51.70,,SYNTHETIC DATA PRODUCED USING VALIPOP,1382,418,1382,1228,1223,1371,1382,350,1223,1228,418,1371,NA
1384,Saffron,Anderson,,S,F,,,26,MAY,1933,"578 Rathad an Duin, Na h-Eileanan Siar",0,Thomas,Anderson,,,Laura,Powell,,,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1384,,1384,1144,1143,,1384,326,1143,1144,,,NA
1386,Aneeka,Anderson,COTTON WEAVER,M,F,,,3,OCTOBER,1961,"57 MacDonald Gardens, Na h-Eileanan Siar",28,Daniel,Anderson,,D,Amber,Cruickshanks,,D,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1386,,1386,1214,1177,,1386,349,1177,1214,,,NA
1390,Tamsyn,Mcbain,,S,F,,,11,DECEMBER,1961,"1 Rathad nam Beicearan, Na h-Eileanan Siar",27,Matthew,Mcbain,,,Laura,Cruickshanks,,,N05.94,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1390,,1390,1186,1155,,1390,342,1155,1186,,,NA
1392,Emily,Cruickshanks,DOMESTIC SERVANT,S,F,,,26,FEBRUARY,1961,"1 St Molios Park, Croc, North Ayrshire",26,Guy,Cruickshanks,,D,Alice,Mullen,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1392,,1392,1196,1151,,1392,347,1151,1196,,,NA
1408,Sophie,Mullen,DRESS-MAKER,S,F,,,3,SEPTEMBER,1961,"1 Waid Terrace, Anstruther Easter, Anstruther",25,Lewis,Mullen,,,Holly,Cruickshanks,,,K65.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1408,,1408,1252,1259,,1408,362,1259,1252,,,NA
1404,Lauren,Mcbain,SERVANT,D,F,Marcus Cruickshanks,COAL MINER,16,OCTOBER,1962,"4 Gearra Mor, Na h-Eileanan Siar",26,Matthew,Mcbain,,D,Natasha,Cruickshanks,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1404,439,1404,1172,1117,1377,1404,345,1117,1172,439,1377,NA
